"organization_name","title_es","title_en","summary_es","summary_en","description_es","description_en","slug","primary_category","additional_categories","keywords_es","keywords_en","languages","service_methods","cost_type","eligibility_es","eligibility_en","required_documents_es","required_documents_en","application_steps_es","application_steps_en","hours_es","hours_en","accessibility_notes_es","accessibility_notes_en","service_area_es","service_area_en","phone","sms_phone","whatsapp_phone","email","website_url","address_line_1","address_line_2","city","state","postal_code","county","latitude","longitude","source_url","is_featured","is_emergency","last_verified_at","verification_notes"
"Ashwell Sexual Health and Wellness Clinic","Ashwell Sexual Health & Wellness","Ashwell Sexual Health and Wellness Clinic","3100 Red River Suite 3 Austin, TX 78705 - Ashwell ofrece servicios de salud sexual y bienestar para las personas en el centro de Texas. Las visitas al consultorio y los laboratorios para servicios selectos tienen un costo de $0 para los pacientes. Casi todos los medicamentos son de costo cero para…","3100 Red River Suite 3 Austin, TX 78705 - Ashwell provides sexual health and wellness services for people in central Texas. Office visits and labs for select services are at $0 out-of-pocket cost to patients. Almost all medications are zero-cost to patients, regardless of health insurance status.…","3100 Red River Suite 3 Austin, TX 78705 - Ashwell ofrece servicios de salud sexual y bienestar para las personas en el centro de Texas. Las visitas al consultorio y los laboratorios para servicios selectos tienen un costo de $0 para los pacientes. Casi todos los medicamentos son de costo cero para los pacientes, independientemente de su estado de aseguranza de salud. https://ashwellatx.org/services/ Llame al (512) 900-3116 si tiene preguntas.","3100 Red River Suite 3 Austin, TX 78705 - Ashwell provides sexual health and wellness services for people in central Texas. Office visits and labs for select services are at $0 out-of-pocket cost to patients. Almost all medications are zero-cost to patients, regardless of health insurance status. https://ashwellatx.org/services/ Call for questions at (512) 900-3116.","ashwell-sexual-health-and-wellness-clinic-ashwell-sexual-health-and-wellness-clinic","salud","","Ashwell Sexual Health & Wellness|Ashwell Sexual Health and Wellness Clinic","Ashwell Sexual Health and Wellness Clinic|Ashwell Sexual Health and Wellness Clinic","es|en","in_person|phone|online","free","","","","","Comunícate con la organización para confirmar disponibilidad, requisitos y cómo solicitar el servicio.","Contact the organization to confirm availability, requirements, and how to request the service.","","","","","Austin, Condado de Travis","Austin, Travis County","512-900-3116","","","","https://ashwellatx.org/services","3100 Red River Suite 3","","Austin","TX","78705","Travis","","","https://ashwellatx.org/services","false","false","","Consolidado de las guías pública EN/ES de Eviction Solidarity Network el 2026-08-10. Revisar los datos y la fuente oficial antes de publicar."
"Central Health","Programa de Acceso Médico (MAP)","Medical Access Program (MAP)","Si vives en el Condado de Travis y no tienes seguro médico, pueden ayudar a obtener acceso a doctores, especialistas y farmacéuticos a través del Programa de Acceso Médico. También ayudan con las solicitudes y ayudan con el tratamiento gratuito para VIH positivos. Para programar una nueva cita…","If you live in Travis County and do not have medical insurance, the MAP program can provide access to doctors, specialists, and prescriptions. They can also help with applications and with free HIV treatment. To make a new appointment, cancel or change an appointment, or any patient requests…","Si vives en el Condado de Travis y no tienes seguro médico, pueden ayudar a obtener acceso a doctores, especialistas y farmacéuticos a través del Programa de Acceso Médico. También ayudan con las solicitudes y ayudan con el tratamiento gratuito para VIH positivos. Para programar una nueva cita, cancelar o cambiar una cita, o cualquier solicitud de un paciente, incluido cómo obtener información sobre la elegibilidad para MAP, llame al (512) 978-9015. Para hablar con un proveedor y controlar sus síntomas sin tener que ir a una clínica (abierta de 8:00 a.m.- 5:00 p.m.) llama (512) 978-8775. Vaya a https://www.centralhealth.net/ para obtener más información.","If you live in Travis County and do not have medical insurance, the MAP program can provide access to doctors, specialists, and prescriptions. They can also help with applications and with free HIV treatment. To make a new appointment, cancel or change an appointment, or any patient requests including how to obtain information on MAP eligibility, please call: (512) 978-9015. To speak to a provider and check your symptoms without going to a clinic (open 8:00 AM- 5:00 PM) call (512) 978-8775. Go to https://www.centralhealth.net/ for more information.","central-health-medical-access-program-map","salud","","Programa de Acceso Médico (MAP)|Central Health","Medical Access Program (MAP)|Central Health","es|en","phone|online","free","","","","","Comunícate con la organización para confirmar disponibilidad, requisitos y cómo solicitar el servicio.","Contact the organization to confirm availability, requirements, and how to request the service.","","","","","Condado de Travis","Travis County","512-978-9015","","","","https://www.centralhealth.net/","","","","TX","","","","","https://www.centralhealth.net/","false","false","","Consolidado de las guías pública EN/ES de Eviction Solidarity Network el 2026-08-10. Revisar los datos y la fuente oficial antes de publicar."
"Kind Dental Care","Kind Dental Care","Kind Dental Care","10700 Anderson Mill Rd #300, Austin, TX 78750 - Kind Dental Care ofrece un Plan de Ahorro Dental para ahorrar en el costo de la atención dental para usted y su familia. Por una cuota baja, anual o mensual, los miembros reciben dos exámenes, dos limpiezas de rutina, y ciertas radiografías con…","10700 Anderson Mill Rd #300, Austin, TX 78750 - Kind Dental Care offers an In-House Dental Savings Plan to save on the cost of dental care for you and your family. For a low, monthly, annual, or monthly fee, members receive two exams, two routine cleanings, and select x-rays with additional perks…","10700 Anderson Mill Rd #300, Austin, TX 78750 - Kind Dental Care ofrece un Plan de Ahorro Dental para ahorrar en el costo de la atención dental para usted y su familia. Por una cuota baja, anual o mensual, los miembros reciben dos exámenes, dos limpiezas de rutina, y ciertas radiografías con ventajas adicionales y descuentos. No hay limitaciones de seguro, ni reclamaciones, y no hay períodos de espera. https://www.kinddentalcare.com/financial-options.html. Llame al (512) 640-7778 para más información.","10700 Anderson Mill Rd #300, Austin, TX 78750 - Kind Dental Care offers an In-House Dental Savings Plan to save on the cost of dental care for you and your family. For a low, monthly, annual, or monthly fee, members receive two exams, two routine cleanings, and select x-rays with additional perks and discounts. There are no insurance limitations, no claims, and no waiting periods. https://www.kinddentalcare.com/financial-options.html Call (512) 640-7778 for more information.","kind-dental-care-kind-dental-care","salud","","Kind Dental Care|Kind Dental Care","Kind Dental Care|Kind Dental Care","es|en","in_person|phone|online","unknown","","","","","Comunícate con la organización para confirmar disponibilidad, requisitos y cómo solicitar el servicio.","Contact the organization to confirm availability, requirements, and how to request the service.","","","","","Austin, Condado de Travis","Austin, Travis County","512-640-7778","","","","https://www.kinddentalcare.com/financial-options.html","10700 Anderson Mill Rd #300","","Austin","TX","78750","Travis","","","https://www.kinddentalcare.com/financial-options.html","false","false","","Consolidado de las guías pública EN/ES de Eviction Solidarity Network el 2026-08-10. Revisar los datos y la fuente oficial antes de publicar."
"New Eyes","New Eyes","New Eyes","New Eyes es una organización sin fines de lucro con 90 años de historia proporcionando lentes de prescripción GRATUITOS. Sin costos, sin información personal, sin comprobantes de ciudadanía, y sin restricciones de edad. Sólo hay dos requisitos para llenar su solicitud de New Eyes para sus lentes…","New Eyes is a non-profit with a 90-year history of providing FREE prescription eyeglasses. There are NO fees, NO sharing of personal information, NO citizenship or social security questions, and NO age restrictions. There are only TWO requirements to apply for eyeglasses from New Eyes: Proof of…","New Eyes es una organización sin fines de lucro con 90 años de historia proporcionando lentes de prescripción GRATUITOS. Sin costos, sin información personal, sin comprobantes de ciudadanía, y sin restricciones de edad. Sólo hay dos requisitos para llenar su solicitud de New Eyes para sus lentes: Comprobante de necesidad financiera y una prescripción de lentes válida de los últimos 24 meses. New Eyes también ofrece una renovación de prescripciones vencidas por medio de su solicitud en línea. https://new-eyes.org/application","New Eyes is a non-profit with a 90-year history of providing FREE prescription eyeglasses. There are NO fees, NO sharing of personal information, NO citizenship or social security questions, and NO age restrictions. There are only TWO requirements to apply for eyeglasses from New Eyes: Proof of financial need, and a valid eyeglasses prescription from the last 24 months. For applicants who need to renew an expired eyeglass prescription, New Eyes offers a prescription renewal vision test available through their application process. https://new-eyes.org/application","new-eyes-new-eyes","salud","","New Eyes|New Eyes","New Eyes|New Eyes","es|en","online","free","","","","","Comunícate con la organización para confirmar disponibilidad, requisitos y cómo solicitar el servicio.","Contact the organization to confirm availability, requirements, and how to request the service.","","","","","Austin y comunidades cercanas del Centro de Texas","Austin and surrounding Central Texas communities","","","","","https://new-eyes.org/application","","","","TX","","","","","https://new-eyes.org/application","false","false","","Consolidado de las guías pública EN/ES de Eviction Solidarity Network el 2026-08-10. Revisar los datos y la fuente oficial antes de publicar."
"Society of St. Vincent de Paul","Programa de Farmacia SVdP","SVdP Pharmacy Program","901 W. Braker Lane Austin, Texas 78758 - Farmacia que brinda acceso a medicamentos recetados para aquellos que no tienen seguro médico y necesitan medicamentos para mantener su salud. Es posible que califique para surtir su receta sin costo para usted. Llame al (512) 251-6995 y lo derivarán a la…","901 W. Braker Lane Austin, Texas 78758 -The SVdP Pharmacy provides access to prescription medication for those who don't have health insurance and need medication to sustain their health. You may qualify to get your prescription filled at no cost to you. https://ssvdp.org/svdp-pharmacy-program Call…","901 W. Braker Lane Austin, Texas 78758 - Farmacia que brinda acceso a medicamentos recetados para aquellos que no tienen seguro médico y necesitan medicamentos para mantener su salud. Es posible que califique para surtir su receta sin costo para usted. Llame al (512) 251-6995 y lo derivarán a la Conferencia en su comunidad. https://ssvdp.org/svdp-pharmacy-program","901 W. Braker Lane Austin, Texas 78758 -The SVdP Pharmacy provides access to prescription medication for those who don't have health insurance and need medication to sustain their health. You may qualify to get your prescription filled at no cost to you. https://ssvdp.org/svdp-pharmacy-program Call (512) 251-6995, and you will be referred to the Conference in your community.","society-of-st-vincent-de-paul-svdp-pharmacy-program","salud","","Programa de Farmacia SVdP|Society of St. Vincent de Paul","SVdP Pharmacy Program|Society of St. Vincent de Paul","es|en","in_person|phone|online","free","","","","","Comunícate con la organización para confirmar disponibilidad, requisitos y cómo solicitar el servicio.","Contact the organization to confirm availability, requirements, and how to request the service.","","","","","Austin, Condado de Travis","Austin, Travis County","512-251-6995","","","","https://ssvdp.org/svdp-pharmacy-program","901 W. Braker Lane","","Austin","TX","78758","Travis","","","https://ssvdp.org/svdp-pharmacy-program","false","false","","Consolidado de las guías pública EN/ES de Eviction Solidarity Network el 2026-08-10. Revisar los datos y la fuente oficial antes de publicar."
"Catholic Charities of Central Texas","Servicios de consejería","Counseling services","Catholic Charities busca fortalecer la salúd mental de familias por medio del acceso a profesionales licenciados en consejería que están listos para ayudarle en su camino hacia una vida sana. Servicios disponibles para niños arriba de los 5 años, adolescentes, adultos, parejas y familias. Todos los…","Catholic Charities seeks to strengthen families by providing access to licensed professional counselors who are ready to walk with you through your mental health journey. Services are available to children over the age of 5, adolescents, adults, couples, and families. All of their services are…","Catholic Charities busca fortalecer la salúd mental de familias por medio del acceso a profesionales licenciados en consejería que están listos para ayudarle en su camino hacia una vida sana. Servicios disponibles para niños arriba de los 5 años, adolescentes, adultos, parejas y familias. Todos los servicios se ofrecen en español e inglés, y son completamente confidenciales. Vaya a su sitio web https://ccctx.org/counseling-services/ para más información sobre el costo del programa y para llenar la solicitud. Llame al (512) 651-6100 para saber si califica.","Catholic Charities seeks to strengthen families by providing access to licensed professional counselors who are ready to walk with you through your mental health journey. Services are available to children over the age of 5, adolescents, adults, couples, and families. All of their services are offered in English and Spanish and are completely confidential. Go to this website https://ccctx.org/counseling-services/ to download their intake form to get started and learn more information about fees. Call (512) 651-6100 to see if you qualify.","catholic-charities-of-central-texas-catholic-charities-of-central-texas-2","salud","","Servicios de consejería|Catholic Charities of Central Texas","Counseling services|Catholic Charities of Central Texas","es|en","phone|online","unknown","","","","","Comunícate con la organización para confirmar disponibilidad, requisitos y cómo solicitar el servicio.","Contact the organization to confirm availability, requirements, and how to request the service.","","","","","Austin y comunidades cercanas del Centro de Texas","Austin and surrounding Central Texas communities","512-651-6100","","","","https://ccctx.org/counseling-services","","","","TX","","","","","https://ccctx.org/counseling-services","false","false","","Consolidado de las guías pública EN/ES de Eviction Solidarity Network el 2026-08-10. Revisar los datos y la fuente oficial antes de publicar."
"HealthWell Foundation","HealthWell Foundation","HealthWell Foundation","Organización sin fines de lucro dedicada a mejorar el acceso al sistema de salud en favor de personas sin seguro de salud. Cuando el seguro de salud no es suficiente, ellos pueden ayudar a cubrir cuentas de copago, premiums, deducibles y costos de bolsillo. Llame al (800) 675-8416 y/o visite…","A non-profit dedicated to improving access to health care for America’s underinsured. When health insurance is not enough, they can help fill the gap by assisting with copays, premiums, deductibles, and out-of-pocket expenses. Call (800) 675-8416 and visit…","Organización sin fines de lucro dedicada a mejorar el acceso al sistema de salud en favor de personas sin seguro de salud. Cuando el seguro de salud no es suficiente, ellos pueden ayudar a cubrir cuentas de copago, premiums, deducibles y costos de bolsillo. Llame al (800) 675-8416 y/o visite https://www.healthwellfoundation.org/en-espanol/ para más información sobre el proceso de solicitud.","A non-profit dedicated to improving access to health care for America’s underinsured. When health insurance is not enough, they can help fill the gap by assisting with copays, premiums, deductibles, and out-of-pocket expenses. Call (800) 675-8416 and visit https://www.healthwellfoundation.org/patients/ for more information on the application process.","healthwell-foundation-healthwell-foundation","salud","","HealthWell Foundation|HealthWell Foundation","HealthWell Foundation|HealthWell Foundation","es|en","phone|online","unknown","","","","","Comunícate con la organización para confirmar disponibilidad, requisitos y cómo solicitar el servicio.","Contact the organization to confirm availability, requirements, and how to request the service.","","","","","Austin y comunidades cercanas del Centro de Texas","Austin and surrounding Central Texas communities","800-675-8416","","","","https://www.healthwellfoundation.org/patients","","","","TX","","","","","https://www.healthwellfoundation.org/patients","false","false","","Consolidado de las guías pública EN/ES de Eviction Solidarity Network el 2026-08-10. Revisar los datos y la fuente oficial antes de publicar."
"Integral Care","Servicios de crisis y apoyo de salud mental","Mental health crisis and support services","Integral Care tiene una línea de ayuda trabajando 24/7 para proveer apoyo en situaciones críticas y acceso a otros servicios para adultos y niños, incluyendo ayuda con citas y facturas. Para ayuda inmediata con crisis de salúd mental, llame al 512-472-4357. Para servicios que no sean de crisis…","Integral Care’s 24/7 Helpline provides around-the-clock crisis support as well as access to all of its programs and services for adults and children, including appointments and billing. For immediate mental health crisis support call (512) 472-4357. For non-crisis call services connect with us at…","Integral Care tiene una línea de ayuda trabajando 24/7 para proveer apoyo en situaciones críticas y acceso a otros servicios para adultos y niños, incluyendo ayuda con citas y facturas. Para ayuda inmediata con crisis de salúd mental, llame al 512-472-4357. Para servicios que no sean de crisis, llámenos al (512) 472-4357 de lunes a viernes, de 8:00 a.m.- 5:00 p.m.","Integral Care’s 24/7 Helpline provides around-the-clock crisis support as well as access to all of its programs and services for adults and children, including appointments and billing. For immediate mental health crisis support call (512) 472-4357. For non-crisis call services connect with us at (512) 472-4357 from Monday- Friday 8:00 AM- 5:00 PM.","integral-care-integral-care-2","salud","","Servicios de crisis y apoyo de salud mental|Integral Care","Mental health crisis and support services|Integral Care","es|en","phone","unknown","","","","","Comunícate con la organización para confirmar disponibilidad, requisitos y cómo solicitar el servicio.","Contact the organization to confirm availability, requirements, and how to request the service.","Integral Care tiene una línea de ayuda trabajando 24/7 para proveer apoyo en situaciones críticas y acceso a otros servicios para adultos y niños, incluyendo ayuda con citas y facturas. Para ayuda inmediata con crisis de salúd mental, llame al 512-472-4357. Para servicios que no sean de crisis, llámenos al (512) 472-4357 de lunes a viernes, de 8:00 a.m.- 5:00 p.m.","For immediate mental health crisis support call (512) 472-4357. For non-crisis call services connect with us at (512) 472-4357 from Monday- Friday 8:00 AM- 5:00 PM.","","","Austin y comunidades cercanas del Centro de Texas","Austin and surrounding Central Texas communities","512-472-4357","","","","","","","","TX","","","","","","false","false","","Consolidado de las guías pública EN/ES de Eviction Solidarity Network el 2026-08-10. Revisar los datos y la fuente oficial antes de publicar."
"Waterloo Counseling","Waterloo Counseling","Waterloo Counseling","Usted es elegible para recibir la subvención de Ryan White si es VIH positivo y no tiene seguro médico (o seguro médico sin beneficios de salud mental). A los clientes atendidos con fondos Ryan White se les determinará su tarifa de escala móvil utilizando los ingresos del hogar y el número de…","If you are HIV positive and have no health insurance (or health insurance with no mental health benefits) you are eligible for Ryan White grant assistance. Clients served with Ryan White funds will have their sliding scale fee determined using household income and the number of people in the…","Usted es elegible para recibir la subvención de Ryan White si es VIH positivo y no tiene seguro médico (o seguro médico sin beneficios de salud mental). A los clientes atendidos con fondos Ryan White se les determinará su tarifa de escala móvil utilizando los ingresos del hogar y el número de personas en el hogar. The Sliding Scale Discount Program incluye descuentos potenciales entre el 58% y el 100% de nuestra tarifa de pago total para clientes que no tienen seguro, si tienen seguro que no tiene beneficios de salud mental o que eligen ver a un terapeuta que no está cubierto por sus seguros. Visite su sitio web para obtener más información: https://www.waterloocounseling.org/services","If you are HIV positive and have no health insurance (or health insurance with no mental health benefits) you are eligible for Ryan White grant assistance. Clients served with Ryan White funds will have their sliding scale fee determined using household income and the number of people in the household. The Sliding Scale Discount Program includes potential discounts between 58% and 100% of our full self-pay fee for clients who do not have insurance, whose insurance does not have mental health benefits or are choosing to see a therapist who is not covered by their insurance. Please visit their website for more information: https://www.waterloocounseling.org/services","waterloo-counseling-waterloo-counseling","salud","","Waterloo Counseling|Waterloo Counseling","Waterloo Counseling|Waterloo Counseling","es|en","online","sliding_scale","","","","","Comunícate con la organización para confirmar disponibilidad, requisitos y cómo solicitar el servicio.","Contact the organization to confirm availability, requirements, and how to request the service.","","","","","Austin y comunidades cercanas del Centro de Texas","Austin and surrounding Central Texas communities","","","","","https://www.waterloocounseling.org/services","","","","TX","","","","","https://www.waterloocounseling.org/services","false","false","","Consolidado de las guías pública EN/ES de Eviction Solidarity Network el 2026-08-10. Revisar los datos y la fuente oficial antes de publicar."
"AGE of Central Texas","AGE of Central Texas","AGE of Central Texas","AGE of Central Texas es una organización regional sin fines de lucro dedicada a brindar educación y apoyo a personas de todo el espectro del envejecimiento. Sus centros de día para adultos atienden a personas mayores que necesitan ayuda con las actividades diarias o a personas en riesgo de…","AGE of Central Texas is a regional nonprofit organization dedicated to providing education and support to individuals across the spectrum of aging. Their Adult Day Centers cater to seniors requiring assistance with daily activities or those at risk of isolation. Services include caregiver support…","AGE of Central Texas es una organización regional sin fines de lucro dedicada a brindar educación y apoyo a personas de todo el espectro del envejecimiento. Sus centros de día para adultos atienden a personas mayores que necesitan ayuda con las actividades diarias o a personas en riesgo de aislamiento. Los servicios incluyen apoyo para cuidadores y acceso a una biblioteca de préstamo de equipos. Teléfono: (512) 451-4611 Sitio web: https://ageofcentraltx.org/","AGE of Central Texas is a regional nonprofit organization dedicated to providing education and support to individuals across the spectrum of aging. Their Adult Day Centers cater to seniors requiring assistance with daily activities or those at risk of isolation. Services include caregiver support and access to an equipment lending library. Phone: (512) 451-4611 Website: https://ageofcentraltx.org/","age-of-central-texas-age-of-central-texas","otros-recursos","","AGE of Central Texas|AGE of Central Texas","AGE of Central Texas|AGE of Central Texas","es|en","phone|online","unknown","","","","","Comunícate con la organización para confirmar disponibilidad, requisitos y cómo solicitar el servicio.","Contact the organization to confirm availability, requirements, and how to request the service.","","","","","Austin y comunidades cercanas del Centro de Texas","Austin and surrounding Central Texas communities","512-451-4611","","","","https://ageofcentraltx.org/","","","","TX","","","","","https://ageofcentraltx.org/","false","false","","Consolidado de las guías pública EN/ES de Eviction Solidarity Network el 2026-08-10. Revisar los datos y la fuente oficial antes de publicar."
"Drive a Senior Network","Drive a Senior Network","Drive a Senior Network","Drive A Senior Network conecta a conductores voluntarios con personas mayores que necesitan transporte, ofreciendo una forma gratuita de moverse. Esta organización, que actualmente atiende a más de 2500 ciudadanos mayores en el área, garantiza que las personas mayores puedan acceder a servicios…","Drive A Senior Network connects volunteer drivers with seniors who require transportation, offering a free way to get around. Currently serving over 2,500 older citizens in the area, this organization ensures seniors can access essential services and maintain their independence. Visit Drive A…","Drive A Senior Network conecta a conductores voluntarios con personas mayores que necesitan transporte, ofreciendo una forma gratuita de moverse. Esta organización, que actualmente atiende a más de 2500 ciudadanos mayores en el área, garantiza que las personas mayores puedan acceder a servicios esenciales y mantener su independencia. Visite el sitio web para obtener un mapa de las áreas de servicio. Drive a Senior Network está formada por organizaciones asociadas que prestan servicios a personas mayores elegibles (mayores de 65 años) que viven en los condados de Travis, Bastrop y Williamson. Teléfono: (512) 456-8262 Sitio web: https://driveasenior.org/","Drive A Senior Network connects volunteer drivers with seniors who require transportation, offering a free way to get around. Currently serving over 2,500 older citizens in the area, this organization ensures seniors can access essential services and maintain their independence. Visit Drive A Senior’s website for a map of service areas. The Drive a Senior Network consists of partner organizations who serve eligible seniors (65 +) living in Travis, Bastrop, and Williamson counties. Phone: (512) 456-8262 Website: https://driveasenior.org/","drive-a-senior-network-drive-a-senior-network","otros-recursos","transporte","Drive a Senior Network|Drive a Senior Network","Drive a Senior Network|Drive a Senior Network","es|en","phone|online","free","","","","","Comunícate con la organización para confirmar disponibilidad, requisitos y cómo solicitar el servicio.","Contact the organization to confirm availability, requirements, and how to request the service.","","","","","Condado de Williamson","Williamson County","512-456-8262","","","","https://driveasenior.org/","","","","TX","","","","","https://driveasenior.org/","false","false","","Consolidado de las guías pública EN/ES de Eviction Solidarity Network el 2026-08-10. Revisar los datos y la fuente oficial antes de publicar."
"Meals on Wheels Central Texas","Meals on Wheels Central Texas","Meals on Wheels Central Texas","Meals on Wheels Central Texas entrega comidas a adultos mayores y residentes confinados en sus hogares, al mismo tiempo que brinda atención domiciliaria, asistencia veterinaria para las mascotas de las personas mayores, reparaciones del hogar y servicios adicionales. Teléfono: (512) 476-6325 Sitio…","Meals on Wheels Central Texas delivers meals to older adults and homebound residents while also providing in-home care, veterinary assistance for seniors' pets, home repair, and additional services. Phone: (512) 476-6325 Website: https://www.mealsonwheelscentraltexas.org/","Meals on Wheels Central Texas entrega comidas a adultos mayores y residentes confinados en sus hogares, al mismo tiempo que brinda atención domiciliaria, asistencia veterinaria para las mascotas de las personas mayores, reparaciones del hogar y servicios adicionales. Teléfono: (512) 476-6325 Sitio web: https://www.mealsonwheelscentraltexas.org/#","Meals on Wheels Central Texas delivers meals to older adults and homebound residents while also providing in-home care, veterinary assistance for seniors' pets, home repair, and additional services. Phone: (512) 476-6325 Website: https://www.mealsonwheelscentraltexas.org/","meals-on-wheels-central-texas-meals-on-wheels-central-texas","otros-recursos","transporte","Meals on Wheels Central Texas|Meals on Wheels Central Texas","Meals on Wheels Central Texas|Meals on Wheels Central Texas","es|en","phone|online","unknown","","","","","Comunícate con la organización para confirmar disponibilidad, requisitos y cómo solicitar el servicio.","Contact the organization to confirm availability, requirements, and how to request the service.","","","","","Austin y comunidades cercanas del Centro de Texas","Austin and surrounding Central Texas communities","512-476-6325","","","","https://www.mealsonwheelscentraltexas.org/","","","","TX","","","","","https://www.mealsonwheelscentraltexas.org/","false","false","","Consolidado de las guías pública EN/ES de Eviction Solidarity Network el 2026-08-10. Revisar los datos y la fuente oficial antes de publicar."
"Austin Public Library","Tarjeta de biblioteca mejorada","Enhanced Library Card","Ofrece una tarjeta de biblioteca mejorada para adultos (18 años o más) que incluye el número de su tarjeta de biblioteca, fotografía, dirección, fecha de nacimiento, fecha de vencimiento y un código de barras escaneable. Se puede utilizar para servicios de la ciudad. Visite su sitio web para obtener…","Offers Enhanced Library Card for adults (18 or older) that includes your library card number, photograph, address, date of birth, expiration date, and a scannable barcode. Can be used for city services. Please visit their website for more information. https://library.austintexas.gov/mylibrarycard","Ofrece una tarjeta de biblioteca mejorada para adultos (18 años o más) que incluye el número de su tarjeta de biblioteca, fotografía, dirección, fecha de nacimiento, fecha de vencimiento y un código de barras escaneable. Se puede utilizar para servicios de la ciudad. Visite su sitio web para obtener más información. https://library.austintexas.gov/es/mitarjeta","Offers Enhanced Library Card for adults (18 or older) that includes your library card number, photograph, address, date of birth, expiration date, and a scannable barcode. Can be used for city services. Please visit their website for more information. https://library.austintexas.gov/mylibrarycard","austin-public-library-enhanced-library-card","otros-recursos","","Tarjeta de biblioteca mejorada|Austin Public Library","Enhanced Library Card|Austin Public Library","es|en","online","unknown","","","","","Comunícate con la organización para confirmar disponibilidad, requisitos y cómo solicitar el servicio.","Contact the organization to confirm availability, requirements, and how to request the service.","","","","","Austin y comunidades cercanas del Centro de Texas","Austin and surrounding Central Texas communities","","","","","https://library.austintexas.gov/mylibrarycard","","","","TX","","","","","https://library.austintexas.gov/mylibrarycard","false","false","","Consolidado de las guías pública EN/ES de Eviction Solidarity Network el 2026-08-10. Revisar los datos y la fuente oficial antes de publicar."
"CapMetro","Asistencia con pases de autobús","Bus pass assistance","Este pase proporciona opciones de transporte convenientes y accesibles para las personas en el Sistema de información de gestión de personas sin hogar (HMIS) del condado de Travis. Los proveedores participantes incluyen: Sunrise Navigation, The Charlie Center, Terrazas Library, Trinity Center…","This pass provides convenient and accessible transit options for individuals in the Travis County Homeless Management Information System (HMIS). Participating providers include Sunrise Navigation, The Charlie Center, Terrazas Library, Trinity Center, Hungry Hill, Downtown Community Court, Little…","Este pase proporciona opciones de transporte convenientes y accesibles para las personas en el Sistema de información de gestión de personas sin hogar (HMIS) del condado de Travis. Los proveedores participantes incluyen: Sunrise Navigation, The Charlie Center, Terrazas Library, Trinity Center, Hungry Hill, Downtown Community Court, Little Walnut Library y CapMetroTransit Store. Comuníquese con la agencia para conocer los horarios de distribución. https://www.capmetro.org/hmis-program#","This pass provides convenient and accessible transit options for individuals in the Travis County Homeless Management Information System (HMIS). Participating providers include Sunrise Navigation, The Charlie Center, Terrazas Library, Trinity Center, Hungry Hill, Downtown Community Court, Little Walnut Library, and CapMetroTransit Store. Please contact the agency for hours of distribution. https://www.capmetro.org/hmis-program","capmetro-bus-pass-assistance","otros-recursos","","Asistencia con pases de autobús|CapMetro","Bus pass assistance|CapMetro","es|en","online","unknown","","","","","Comunícate con la organización para confirmar disponibilidad, requisitos y cómo solicitar el servicio.","Contact the organization to confirm availability, requirements, and how to request the service.","Este pase brinda opciones de transporte convenientes y accesibles para las personas en el Sistema de información de administración de personas sin hogar (HMIS) del condado de Travis. Los proveedores participantes incluyen Sunrise Navigation, The Charlie Center, Terrazas Library, Trinity Center, Hungry Hill, Downtown Community Court, Little Walnut Library y CapMetroTransit Store. Comuníquese con la agencia para conocer los horarios de distribución. https://www.capmetro.org/hmis-program","This pass provides convenient and accessible transit options for individuals in the Travis County Homeless Management Information System (HMIS). Participating providers include Sunrise Navigation, The Charlie Center, Terrazas Library, Trinity Center, Hungry Hill, Downtown Community Court, Little Walnut Library, and CapMetroTransit Store. Please contact the agency for hours of distribution. https://www.capmetro.org/hmis-program","","","Condado de Travis","Travis County","","","","","https://www.capmetro.org/hmis-program","","","","TX","","","","","https://www.capmetro.org/hmis-program","false","false","","Consolidado de las guías pública EN/ES de Eviction Solidarity Network el 2026-08-10. Revisar los datos y la fuente oficial antes de publicar."
"City of Austin","Clínicas Fix-It","Fix-It Clinics","Asista a las clínicas Fix-It gratuitas para reparar ropa, artículos del hogar, etc. con la ayuda de un experto. También puedes visitar la biblioteca de herramientas de la ciudad para arreglar elementos por tu cuenta. Para obtener más información sobre las próximas clínicas y una base de datos de sus…","Attend free Fix-It clinics to get broken clothes, household items, etc. repaired with the help of an expert (see website for more information and upcoming clinics). You can also visit the City tool library to fix items on your own. For more information and a database of their tools, visit…","Asista a las clínicas Fix-It gratuitas para reparar ropa, artículos del hogar, etc. con la ayuda de un experto. También puedes visitar la biblioteca de herramientas de la ciudad para arreglar elementos por tu cuenta. Para obtener más información sobre las próximas clínicas y una base de datos de sus herramientas, visite https://www.austintexas.gov/fixit.","Attend free Fix-It clinics to get broken clothes, household items, etc. repaired with the help of an expert (see website for more information and upcoming clinics). You can also visit the City tool library to fix items on your own. For more information and a database of their tools, visit https://www.austintexas.gov/fixit.","city-of-austin-fix-it-clinics","otros-recursos","","Clínicas Fix-It|City of Austin","Fix-It Clinics|City of Austin","es|en","online","free","","","","","Comunícate con la organización para confirmar disponibilidad, requisitos y cómo solicitar el servicio.","Contact the organization to confirm availability, requirements, and how to request the service.","","","","","Austin y comunidades cercanas del Centro de Texas","Austin and surrounding Central Texas communities","","","","","https://www.austintexas.gov/fixit","","","","TX","","","","","https://www.austintexas.gov/fixit","false","false","","Consolidado de las guías pública EN/ES de Eviction Solidarity Network el 2026-08-10. Revisar los datos y la fuente oficial antes de publicar."
